date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2019-02-09,ADI,2019-03-08,111.00,Call,0.00,0.95,0.2869,0.1121,0.0242,-0.0282,0.0551,0.0080
2019-02-09,ADI,2019-03-08,111.00,Put,10.00,11.90,0.2869,-0.8924,0.0237,-0.0199,0.0535,-0.0576
2019-02-09,ADI,2019-03-08,116.00,Call,0.00,0.80,0.2869,0.0382,0.0104,-0.0121,0.0230,0.0028
2019-02-09,ADI,2019-03-08,116.00,Put,13.60,18.20,0.2869,-0.9649,0.0100,-0.0035,0.0226,-0.0610
2019-02-09,ADI,2019-03-29,94.50,Call,7.50,8.10,0.2831,0.7512,0.0324,-0.0405,0.1166,0.0770
2019-02-09,ADI,2019-03-29,94.50,Put,1.50,2.30,0.2999,-0.2675,0.0302,-0.0353,0.1201,-0.0342
2019-02-09,ADI,2019-03-29,96.50,Call,6.00,6.60,0.2721,0.6851,0.0371,-0.0423,0.1315,0.0750
2019-02-09,ADI,2019-03-29,96.50,Put,2.00,3.20,0.3015,-0.3348,0.0332,-0.0390,0.1336,-0.0423
2019-02-09,ADI,2019-03-29,98.50,Call,4.60,5.90,0.2835,0.6032,0.0379,-0.0459,0.1417,0.0704
2019-02-09,ADI,2019-03-29,98.50,Put,2.80,3.60,0.2859,-0.4026,0.0373,-0.0389,0.1425,-0.0496
2019-02-09,ADI,2019-03-29,101.00,Call,3.20,4.20,0.2651,0.5041,0.0416,-0.0436,0.1467,0.0617
2019-02-09,ADI,2019-03-29,101.00,Put,3.80,4.40,0.2637,-0.5015,0.0420,-0.0363,0.1466,-0.0593
2019-02-09,ADI,2019-03-29,103.00,Call,2.35,2.90,0.2495,0.4162,0.0430,-0.0396,0.1451,0.0522
2019-02-09,ADI,2019-03-29,103.00,Put,4.90,5.90,0.2736,-0.5789,0.0398,-0.0365,0.1442,-0.0667
2019-02-09,ADI,2019-03-29,105.00,Call,1.60,2.55,0.2592,0.3432,0.0389,-0.0383,0.1375,0.0435
2019-02-09,ADI,2019-03-29,105.00,Put,6.20,6.90,0.2622,-0.6619,0.0392,-0.0319,0.1359,-0.0724
2019-02-09,ADI,2019-03-29,108.00,Call,0.85,1.20,0.2346,0.2165,0.0342,-0.0274,0.1092,0.0280
2019-02-09,ADI,2019-03-29,108.00,Put,8.30,9.00,0.2504,-0.7771,0.0341,-0.0233,0.1108,-0.0768
2019-02-09,ADI,2019-03-29,111.00,Call,0.30,0.95,0.2597,0.1615,0.0257,-0.0250,0.0918,0.0209
2019-02-09,ADI,2019-03-29,111.00,Put,10.90,11.60,0.2597,-0.8496,0.0262,-0.0174,0.0873,-0.0780
2019-02-09,ADI,2019-03-29,116.00,Call,0.00,1.30,0.2698,0.0819,0.0153,-0.0159,0.0556,0.0105
2019-02-09,ADI,2019-03-29,116.00,Put,14.30,17.40,0.2698,-0.9299,0.0150,-0.0073,0.0511,-0.0749
2019-02-09,ADM,2019-02-22,35.00,Call,6.35,7.00,0.2460,1.0000,0.0000,-0.0024,0.0000,0.0057
2019-02-09,ADM,2019-02-22,35.00,Put,0.00,0.06,0.2460,-0.0002,0.0004,-0.0001,0.0001,0.0000
2019-02-09,ADM,2019-02-22,38.00,Call,3.60,4.05,0.2460,0.9959,0.0086,-0.0038,0.0008,0.0062
2019-02-09,ADM,2019-02-22,38.00,Put,0.03,0.08,0.2460,-0.0337,0.0376,-0.0052,0.0061,-0.0005
2019-02-09,ADM,2019-02-22,39.00,Call,2.48,2.90,0.2460,0.9678,0.0506,-0.0098,0.0056,0.0065
2019-02-09,ADM,2019-02-22,39.00,Put,0.07,0.12,0.2460,-0.0985,0.0874,-0.0121,0.0142,-0.0015
2019-02-09,ADM,2019-02-22,40.00,Call,1.69,1.92,0.1880,0.9394,0.1112,-0.0118,0.0096,0.0066
2019-02-09,ADM,2019-02-22,40.00,Put,0.15,0.20,0.2080,-0.1858,0.1595,-0.0157,0.0217,-0.0028
2019-02-09,ADM,2019-02-22,41.00,Call,0.83,1.02,0.1715,0.7555,0.3057,-0.0232,0.0241,0.0064
2019-02-09,ADM,2019-02-22,41.00,Put,0.37,0.45,0.1886,-0.3783,0.2511,-0.0198,0.0310,-0.0054
2019-02-09,ADM,2019-02-22,42.00,Call,0.38,0.42,0.1867,0.4131,0.3095,-0.0265,0.0302,0.0045
2019-02-09,ADM,2019-02-22,42.00,Put,0.83,1.04,0.1896,-0.6358,0.2490,-0.0191,0.0308,-0.0082
2019-02-09,ADM,2019-02-22,43.00,Call,0.11,0.15,0.1864,0.1693,0.1803,-0.0152,0.0205,0.0024
2019-02-09,ADM,2019-02-22,43.00,Put,1.56,2.02,0.2350,-0.7857,0.1572,-0.0180,0.0238,-0.0094
2019-02-09,ADM,2019-02-22,45.00,Call,0.00,0.07,0.3348,0.1111,0.0705,-0.0189,0.0157,0.0017
2019-02-09,ADM,2019-02-22,45.00,Put,3.50,3.90,0.3348,-0.8933,0.0702,-0.0156,0.0153,-0.0100
2019-02-09,ADM,2019-02-22,46.00,Call,0.01,0.08,0.3975,0.0969,0.0532,-0.0200,0.0139,0.0015
2019-02-09,ADM,2019-02-22,46.00,Put,4.50,4.90,0.3975,-0.9070,0.0534,-0.0169,0.0135,-0.0102
2019-02-09,ADM,2019-02-22,48.00,Call,0.00,0.07,0.4900,0.0693,0.0335,-0.0191,0.0108,0.0011
2019-02-09,ADM,2019-02-22,48.00,Put,6.50,6.85,0.4900,-0.9342,0.0334,-0.0157,0.0102,-0.0104
2019-02-09,ADM,2019-03-08,35.00,Call,6.55,6.90,0.1972,1.0000,0.0000,-0.0024,0.0000,0.0057
2019-02-09,ADM,2019-03-08,35.00,Put,0.00,0.13,0.2261,-0.0030,0.0035,-0.0004,0.0010,-0.0001
2019-02-09,ADM,2019-03-08,38.00,Call,3.55,4.00,0.1972,0.9967,0.0084,-0.0034,0.0010,0.0063
2019-02-09,ADM,2019-03-08,38.00,Put,0.08,0.16,0.2261,-0.0755,0.0551,-0.0064,0.0168,-0.0023
2019-02-09,ADM,2019-03-08,39.00,Call,2.63,2.96,0.1972,0.9622,0.0661,-0.0086,0.0096,0.0075
2019-02-09,ADM,2019-03-08,39.00,Put,0.18,0.25,0.2261,-0.1543,0.0921,-0.0106,0.0275,-0.0046
2019-02-09,ADM,2019-03-08,40.00,Call,1.73,2.00,0.1835,0.8604,0.1725,-0.0160,0.0234,0.0101
2019-02-09,ADM,2019-03-08,40.00,Put,0.31,0.41,0.2040,-0.2507,0.1373,-0.0127,0.0370,-0.0074
2019-02-09,ADM,2019-03-08,41.00,Call,1.11,1.23,0.1941,0.6311,0.2158,-0.0208,0.0420,0.0145
2019-02-09,ADM,2019-03-08,41.00,Put,0.60,0.70,0.1911,-0.4037,0.1793,-0.0142,0.0447,-0.0113
2019-02-09,ADM,2019-03-08,42.00,Call,0.59,0.69,0.1884,0.4234,0.1940,-0.0174,0.0448,0.0121
2019-02-09,ADM,2019-03-08,42.00,Put,1.08,1.18,0.1831,-0.5914,0.1900,-0.0132,0.0448,-0.0152
2019-02-09,ADM,2019-03-08,43.00,Call,0.28,0.33,0.1835,0.2490,0.1520,-0.0127,0.0361,0.0077
2019-02-09,ADM,2019-03-08,43.00,Put,1.61,1.87,0.1576,-0.8013,0.1679,-0.0074,0.0322,-0.0161
2019-02-09,ADM,2019-03-08,45.00,Call,0.03,0.09,0.2061,0.0817,0.0639,-0.0066,0.0173,0.0025
2019-02-09,ADM,2019-03-08,45.00,Put,3.45,3.80,0.2061,-0.9332,0.0651,-0.0035,0.0153,-0.0135
2019-02-09,ADM,2019-03-08,46.00,Call,0.00,0.08,0.2470,0.0703,0.0475,-0.0070,0.0154,0.0022
2019-02-09,ADM,2019-03-08,46.00,Put,4.45,4.80,0.2470,-0.9425,0.0481,-0.0038,0.0139,-0.0137
2019-02-09,ADM,2019-03-08,48.00,Call,0.00,0.05,0.3225,0.0563,0.0306,-0.0076,0.0130,0.0017
2019-02-09,ADM,2019-03-08,48.00,Put,6.35,6.90,0.3225,-0.9539,0.0307,-0.0043,0.0112,-0.0140
2019-02-09,ADM,2019-03-29,35.00,Call,6.50,6.95,0.2860,0.9947,0.0082,-0.0040,0.0034,0.0081
2019-02-09,ADM,2019-03-29,35.00,Put,0.01,0.13,0.2752,-0.0397,0.0205,-0.0035,0.0130,-0.0023
2019-02-09,ADM,2019-03-29,38.00,Call,3.60,4.10,0.2310,0.9130,0.0805,-0.0125,0.0217,0.0211
2019-02-09,ADM,2019-03-29,38.00,Put,0.23,0.29,0.2338,-0.1388,0.0629,-0.0076,0.0352,-0.0073
2019-02-09,ADM,2019-03-29,39.00,Call,2.75,3.05,0.2012,0.8580,0.1189,-0.0136,0.0333,0.0259
2019-02-09,ADM,2019-03-29,39.00,Put,0.29,0.42,0.2095,-0.1946,0.0875,-0.0084,0.0428,-0.0101
2019-02-09,ADM,2019-03-29,40.00,Call,2.00,2.22,0.1968,0.7265,0.1349,-0.0143,0.0512,0.0340
2019-02-09,ADM,2019-03-29,40.00,Put,0.53,0.64,0.2020,-0.2928,0.1137,-0.0100,0.0526,-0.0148
2019-02-09,ADM,2019-03-29,41.00,Call,1.40,1.59,0.1991,0.5882,0.1317,-0.0139,0.0589,0.0306
2019-02-09,ADM,2019-03-29,41.00,Put,0.84,0.95,0.1899,-0.4146,0.1380,-0.0104,0.0590,-0.0200
2019-02-09,ADM,2019-03-29,42.00,Call,0.89,0.97,0.1871,0.4516,0.1403,-0.0128,0.0600,0.0240
2019-02-09,ADM,2019-03-29,42.00,Put,1.22,1.42,0.1756,-0.5620,0.1534,-0.0094,0.0592,-0.0250
2019-02-09,ADM,2019-03-29,43.00,Call,0.49,0.66,0.1875,0.3213,0.1264,-0.0114,0.0543,0.0173
2019-02-09,ADM,2019-03-29,43.00,Put,1.90,2.11,0.1811,-0.6984,0.1352,-0.0082,0.0531,-0.0278
2019-02-09,ADM,2019-03-29,45.00,Call,0.12,0.28,0.1789,0.1185,0.0731,-0.0058,0.0301,0.0064
2019-02-09,ADM,2019-03-29,45.00,Put,3.50,3.80,0.1789,-0.9075,0.0790,-0.0030,0.0256,-0.0210
2019-02-09,ADM,2019-03-29,46.00,Call,0.05,0.11,0.2001,0.0885,0.0528,-0.0052,0.0243,0.0048
2019-02-09,ADM,2019-03-29,46.00,Put,4.45,4.80,0.2001,-0.9366,0.0559,-0.0022,0.0196,-0.0188
2019-02-09,ADM,2019-03-29,48.00,Call,0.00,0.08,0.2982,0.1028,0.0396,-0.0086,0.0272,0.0054
2019-02-09,ADM,2019-03-29,48.00,Put,6.45,6.95,0.2982,-0.9131,0.0420,-0.0056,0.0240,-0.0253
2019-02-09,ADP,2019-02-22,125.00,Call,20.90,22.40,0.2103,1.0000,0.0000,-0.0088,0.0000,0.0479
2019-02-09,ADP,2019-02-22,125.00,Put,0.00,0.10,0.2403,-0.0003,0.0001,-0.0002,0.0003,0.0000
2019-02-09,ADP,2019-02-22,132.00,Call,13.90,15.50,0.2103,0.9957,0.0021,-0.0119,0.0036,0.0503
2019-02-09,ADP,2019-02-22,132.00,Put,0.00,0.15,0.2403,-0.0106,0.0041,-0.0068,0.0081,-0.0006
2019-02-09,ADP,2019-02-22,137.00,Call,9.80,10.30,0.2103,0.9576,0.0149,-0.0286,0.0260,0.0501
2019-02-09,ADP,2019-02-22,137.00,Put,0.15,0.25,0.2403,-0.0648,0.0184,-0.0306,0.0374,-0.0035
2019-02-09,ADP,2019-02-22,141.00,Call,6.20,6.50,0.1970,0.8624,0.0388,-0.0529,0.0632,0.0461
2019-02-09,ADP,2019-02-22,141.00,Put,0.40,0.55,0.2080,-0.1503,0.0392,-0.0486,0.0699,-0.0080
2019-02-09,ADP,2019-02-22,144.00,Call,3.80,4.10,0.1904,0.7133,0.0622,-0.0736,0.0979,0.0386
2019-02-09,ADP,2019-02-22,144.00,Put,0.95,1.10,0.1926,-0.2897,0.0623,-0.0652,0.0998,-0.0149
2019-02-09,ADP,2019-02-22,147.00,Call,1.85,2.10,0.1742,0.5031,0.0797,-0.0764,0.1147,0.0276
2019-02-09,ADP,2019-02-22,147.00,Put,1.90,2.25,0.1778,-0.4997,0.0791,-0.0686,0.1147,-0.0241
2019-02-09,ADP,2019-02-22,150.00,Call,0.70,0.85,0.1662,0.2696,0.0691,-0.0591,0.0950,0.0149
2019-02-09,ADP,2019-02-22,150.00,Put,3.50,4.10,0.1616,-0.7440,0.0721,-0.0477,0.0942,-0.0302
2019-02-09,ADP,2019-02-22,152.50,Call,0.20,0.30,0.1560,0.1157,0.0434,-0.0324,0.0560,0.0064
2019-02-09,ADP,2019-02-22,152.50,Put,5.60,6.10,0.1577,-0.8947,0.0459,-0.0241,0.0548,-0.0258
2019-02-09,ADP,2019-02-22,157.50,Call,0.00,0.10,0.1560,0.0121,0.0070,-0.0052,0.0091,0.0007
2019-02-09,ADP,2019-02-22,157.50,Put,9.70,11.40,0.1577,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ADP,2019-02-22,162.50,Call,0.00,0.05,0.1560,0.0005,0.0004,-0.0003,0.0005,0.0000
2019-02-09,ADP,2019-02-22,162.50,Put,15.10,16.40,0.1577,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ADP,2019-02-22,170.00,Call,0.00,0.05,0.1560,0.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ADP,2019-02-22,170.00,Put,22.40,25.10,0.1577,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ADP,2019-03-08,125.00,Call,19.70,23.70,0.2069,0.9986,0.0006,-0.0093,0.0023,0.0878
2019-02-09,ADP,2019-03-08,125.00,Put,0.00,0.50,0.2365,-0.0074,0.0021,-0.0034,0.0083,-0.0009
2019-02-09,ADP,2019-03-08,132.00,Call,12.70,16.80,0.2069,0.9765,0.0068,-0.0175,0.0247,0.0905
2019-02-09,ADP,2019-03-08,132.00,Put,0.25,0.70,0.2365,-0.0544,0.0115,-0.0183,0.0446,-0.0063
2019-02-09,ADP,2019-03-08,137.00,Call,9.60,11.00,0.2069,0.9047,0.0209,-0.0347,0.0715,0.0866
2019-02-09,ADP,2019-03-08,137.00,Put,0.60,1.90,0.2365,-0.1501,0.0245,-0.0384,0.0966,-0.0166
2019-02-09,ADP,2019-03-08,141.00,Call,6.80,7.50,0.2117,0.7795,0.0357,-0.0542,0.1209,0.0762
2019-02-09,ADP,2019-03-08,141.00,Put,1.20,2.05,0.2321,-0.2724,0.0355,-0.0530,0.1341,-0.0302
2019-02-09,ADP,2019-03-08,144.00,Call,4.50,5.00,0.1906,0.6692,0.0485,-0.0580,0.1451,0.0666
2019-02-09,ADP,2019-03-08,144.00,Put,2.05,2.70,0.2120,-0.3829,0.0447,-0.0547,0.1541,-0.0423
2019-02-09,ADP,2019-03-08,147.00,Call,2.65,3.20,0.1836,0.5134,0.0554,-0.0595,0.1591,0.0518
2019-02-09,ADP,2019-03-08,147.00,Put,3.30,4.00,0.2029,-0.5235,0.0488,-0.0531,0.1606,-0.0578
2019-02-09,ADP,2019-03-08,150.00,Call,1.30,2.05,0.1827,0.3524,0.0517,-0.0539,0.1474,0.0360
2019-02-09,ADP,2019-03-08,150.00,Put,4.90,5.70,0.1899,-0.6744,0.0472,-0.0424,0.1474,-0.0745
2019-02-09,ADP,2019-03-08,152.50,Call,0.65,1.20,0.1779,0.2306,0.0435,-0.0425,0.1250,0.0238
2019-02-09,ADP,2019-03-08,152.50,Put,6.50,7.40,0.1721,-0.8030,0.0401,-0.0260,0.1169,-0.0888
2019-02-09,ADP,2019-03-08,157.50,Call,0.10,1.10,0.2693,0.1822,0.0248,-0.0543,0.1079,0.0187
2019-02-09,ADP,2019-03-08,157.50,Put,10.10,13.80,0.2693,-0.8305,0.0233,-0.0400,0.1045,-0.0955
2019-02-09,ADP,2019-03-08,162.50,Call,0.00,2.20,0.2693,0.0908,0.0153,-0.0332,0.0673,0.0094
2019-02-09,ADP,2019-03-08,162.50,Put,15.40,18.60,0.2693,-0.9158,0.0142,-0.0197,0.0641,-0.1071
2019-02-09,ADP,2019-03-08,170.00,Call,0.00,0.90,0.2693,0.0252,0.0055,-0.0118,0.0255,0.0027
2019-02-09,ADP,2019-03-08,170.00,Put,22.40,26.00,0.2693,-0.9766,0.0051,0.0000,0.0241,-0.1181
2019-02-09,ADP,2019-03-29,132.00,Call,15.00,15.70,0.2194,0.9338,0.0128,-0.0266,0.0676,0.0982
2019-02-09,ADP,2019-03-29,132.00,Put,0.60,0.85,0.2422,-0.1112,0.0147,-0.0240,0.1037,-0.0210
2019-02-09,ADP,2019-03-29,137.00,Call,10.40,11.20,0.2036,0.8528,0.0239,-0.0371,0.1216,0.1024
2019-02-09,ADP,2019-03-29,137.00,Put,1.20,1.60,0.2272,-0.1988,0.0232,-0.0327,0.1511,-0.0367
2019-02-09,ADP,2019-03-29,141.00,Call,7.50,8.00,0.2056,0.7292,0.0329,-0.0477,0.1759,0.1002
2019-02-09,ADP,2019-03-29,141.00,Put,2.05,2.55,0.2156,-0.3016,0.0306,-0.0382,0.1860,-0.0543
2019-02-09,ADP,2019-03-29,144.00,Call,5.40,5.70,0.1929,0.6278,0.0394,-0.0490,0.2017,0.0941
2019-02-09,ADP,2019-03-29,144.00,Put,2.90,3.40,0.2018,-0.3964,0.0363,-0.0388,0.2074,-0.0691
2019-02-09,ADP,2019-03-29,147.00,Call,3.60,4.00,0.1865,0.5056,0.0421,-0.0478,0.2122,0.0820
2019-02-09,ADP,2019-03-29,147.00,Put,4.00,4.70,0.1906,-0.5105,0.0400,-0.0368,0.2136,-0.0854
2019-02-09,ADP,2019-03-29,150.00,Call,2.20,2.60,0.1791,0.3785,0.0411,-0.0423,0.2035,0.0656
2019-02-09,ADP,2019-03-29,150.00,Put,5.80,6.40,0.1889,-0.6276,0.0386,-0.0332,0.2045,-0.1003
2019-02-09,ADP,2019-03-29,152.50,Call,1.35,1.65,0.1717,0.2756,0.0372,-0.0348,0.1828,0.0498
2019-02-09,ADP,2019-03-29,152.50,Put,7.40,8.10,0.1840,-0.7221,0.0354,-0.0269,0.1785,-0.1101
2019-02-09,ADP,2019-03-29,157.50,Call,0.40,0.60,0.1632,0.1193,0.0230,-0.0191,0.1096,0.0228
2019-02-09,ADP,2019-03-29,157.50,Put,11.50,12.10,0.1830,-0.8638,0.0236,-0.0133,0.1211,-0.1200
2019-02-09,ADP,2019-03-29,162.50,Call,0.00,0.35,0.1956,0.0795,0.0142,-0.0166,0.0791,0.0151
2019-02-09,ADP,2019-03-29,162.50,Put,15.10,18.60,0.2721,-0.8469,0.0169,-0.0266,0.1292,-0.1274
2019-02-09,ADP,2019-03-29,170.00,Call,0.00,0.10,0.2968,0.0947,0.0106,-0.0283,0.0902,0.0176
2019-02-09,ADP,2019-03-29,170.00,Put,22.90,26.20,0.3274,-0.8881,0.0114,-0.0245,0.1041,-0.1345
2019-02-09,ADS,2019-02-15,140.00,Call,21.50,26.10,0.4387,0.9963,0.0011,-0.0177,0.0025,0.0267
2019-02-09,ADS,2019-02-15,140.00,Put,0.00,0.30,0.3683,-0.0007,0.0003,-0.0015,0.0006,0.0000
2019-02-09,ADS,2019-02-15,150.00,Call,12.00,16.40,0.4387,0.9383,0.0122,-0.0967,0.0277,0.0267
2019-02-09,ADS,2019-02-15,150.00,Put,0.10,0.45,0.3683,-0.0341,0.0090,-0.0449,0.0172,-0.0011
2019-02-09,ADS,2019-02-15,155.00,Call,9.50,11.00,0.4387,0.8414,0.0243,-0.1816,0.0550,0.0245
2019-02-09,ADS,2019-02-15,155.00,Put,0.35,0.65,0.3683,-0.1186,0.0238,-0.1178,0.0449,-0.0036
2019-02-09,ADS,2019-02-15,160.00,Call,5.30,6.00,0.3288,0.7320,0.0441,-0.1842,0.0749,0.0220
2019-02-09,ADS,2019-02-15,160.00,Put,1.15,1.60,0.3446,-0.2769,0.0429,-0.1853,0.0766,-0.0082
2019-02-09,ADS,2019-02-15,165.00,Call,2.15,2.70,0.2986,0.4731,0.0586,-0.1986,0.0905,0.0144
2019-02-09,ADS,2019-02-15,165.00,Put,2.65,3.60,0.3091,-0.5266,0.0571,-0.1956,0.0909,-0.0147
2019-02-09,ADS,2019-02-15,170.00,Call,0.65,0.95,0.2964,0.2130,0.0431,-0.1425,0.0661,0.0066
2019-02-09,ADS,2019-02-15,170.00,Put,5.70,6.90,0.2790,-0.8051,0.0444,-0.1181,0.0643,-0.0190
2019-02-09,ADS,2019-02-15,175.00,Call,0.10,0.30,0.2964,0.0664,0.0191,-0.0629,0.0293,0.0021
2019-02-09,ADS,2019-02-15,175.00,Put,9.30,13.50,0.2790,-0.9509,0.0180,-0.0401,0.0241,-0.0143
2019-02-09,ADS,2019-02-15,180.00,Call,0.00,0.15,0.2964,0.0143,0.0054,-0.0177,0.0083,0.0004
2019-02-09,ADS,2019-02-15,180.00,Put,13.90,18.50,0.2790,-0.9985,0.0034,-0.0004,0.0020,-0.0001
2019-02-09,ADS,2019-02-15,190.00,Call,0.00,0.25,0.2964,0.0002,0.0001,-0.0004,0.0002,0.0000
2019-02-09,ADS,2019-02-15,190.00,Put,24.00,28.50,0.2790,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ADS,2019-03-15,140.00,Call,22.90,27.50,0.4226,0.9098,0.0087,-0.0656,0.0881,0.0860
2019-02-09,ADS,2019-03-15,140.00,Put,0.45,0.85,0.3696,-0.0739,0.0075,-0.0367,0.0726,-0.0115
2019-02-09,ADS,2019-03-15,150.00,Call,15.20,16.40,0.3320,0.8304,0.0163,-0.0745,0.1272,0.0924
2019-02-09,ADS,2019-03-15,150.00,Put,1.35,2.00,0.3301,-0.1766,0.0156,-0.0602,0.1319,-0.0269
2019-02-09,ADS,2019-03-15,155.00,Call,11.20,12.40,0.3167,0.7397,0.0211,-0.0854,0.1648,0.0967
2019-02-09,ADS,2019-03-15,155.00,Put,2.35,3.10,0.3169,-0.2652,0.0206,-0.0726,0.1666,-0.0396
2019-02-09,ADS,2019-03-15,160.00,Call,7.80,8.30,0.2891,0.6298,0.0263,-0.0875,0.1916,0.0877
2019-02-09,ADS,2019-03-15,160.00,Put,3.80,4.60,0.3007,-0.3771,0.0252,-0.0789,0.1923,-0.0548
2019-02-09,ADS,2019-03-15,165.00,Call,5.10,5.90,0.2931,0.4941,0.0271,-0.0907,0.2028,0.0720
2019-02-09,ADS,2019-03-15,165.00,Put,5.90,6.80,0.2890,-0.5100,0.0277,-0.0785,0.2025,-0.0709
2019-02-09,ADS,2019-03-15,170.00,Call,2.90,3.30,0.2699,0.3512,0.0272,-0.0767,0.1882,0.0524
2019-02-09,ADS,2019-03-15,170.00,Put,8.70,9.80,0.2808,-0.6471,0.0268,-0.0693,0.1870,-0.0840
2019-02-09,ADS,2019-03-15,175.00,Call,1.60,1.95,0.2692,0.2324,0.0224,-0.0621,0.1547,0.0347
2019-02-09,ADS,2019-03-15,175.00,Put,12.30,13.50,0.2794,-0.7659,0.0226,-0.0549,0.1576,-0.0904
2019-02-09,ADS,2019-03-15,180.00,Call,0.80,1.30,0.2771,0.1500,0.0166,-0.0485,0.1181,0.0225
2019-02-09,ADS,2019-03-15,180.00,Put,15.60,19.00,0.2988,-0.8386,0.0171,-0.0452,0.1230,-0.0914
2019-02-09,ADS,2019-03-15,190.00,Call,0.15,0.30,0.2771,0.0478,0.0071,-0.0205,0.0504,0.0072
2019-02-09,ADS,2019-03-15,190.00,Put,24.50,29.00,0.2988,-0.9484,0.0079,-0.0132,0.0565,-0.0787
2019-02-09,ADSK,2019-02-22,131.00,Call,22.70,23.85,0.3044,0.9974,0.0009,-0.0118,0.0024,0.0500
2019-02-09,ADSK,2019-02-22,131.00,Put,0.00,0.11,0.4013,-0.0163,0.0034,-0.0175,0.0123,-0.0010
2019-02-09,ADSK,2019-02-22,139.00,Call,14.90,16.05,0.3412,0.9465,0.0106,-0.0492,0.0329,0.0500
2019-02-09,ADSK,2019-02-22,139.00,Put,0.25,0.56,0.3510,-0.0583,0.0110,-0.0435,0.0352,-0.0036
2019-02-09,ADSK,2019-02-22,144.00,Call,10.45,11.55,0.3090,0.8829,0.0211,-0.0744,0.0594,0.0480
2019-02-09,ADSK,2019-02-22,144.00,Put,0.55,0.65,0.3174,-0.1231,0.0212,-0.0684,0.0615,-0.0075
2019-02-09,ADSK,2019-02-22,148.00,Call,7.00,7.75,0.2670,0.8005,0.0347,-0.0887,0.0844,0.0445
2019-02-09,ADSK,2019-02-22,148.00,Put,1.11,1.36,0.3027,-0.2265,0.0331,-0.0965,0.0943,-0.0127
2019-02-09,ADSK,2019-02-22,150.00,Call,5.85,6.20,0.2807,0.7125,0.0402,-0.1106,0.1030,0.0398
2019-02-09,ADSK,2019-02-22,150.00,Put,1.55,1.84,0.2925,-0.2950,0.0393,-0.1064,0.1065,-0.0163
2019-02-09,ADSK,2019-02-22,155.00,Call,2.68,2.99,0.2565,0.4823,0.0514,-0.1154,0.1204,0.0274
2019-02-09,ADSK,2019-02-22,155.00,Put,3.40,3.70,0.2702,-0.5177,0.0494,-0.1117,0.1207,-0.0270
2019-02-09,ADSK,2019-02-22,157.50,Call,1.62,1.89,0.2494,0.3539,0.0494,-0.1038,0.1123,0.0203
2019-02-09,ADSK,2019-02-22,157.50,Put,4.85,5.15,0.2664,-0.6390,0.0473,-0.1022,0.1148,-0.0316
2019-02-09,ADSK,2019-02-22,160.00,Call,0.88,1.12,0.2435,0.2372,0.0420,-0.0837,0.0933,0.0136
2019-02-09,ADSK,2019-02-22,160.00,Put,6.50,7.15,0.2712,-0.7421,0.0404,-0.0883,0.0996,-0.0343
2019-02-09,ADSK,2019-02-22,165.00,Call,0.28,0.35,0.2490,0.0918,0.0219,-0.0453,0.0498,0.0053
2019-02-09,ADSK,2019-02-22,165.00,Put,10.25,11.75,0.2689,-0.8973,0.0238,-0.0456,0.0555,-0.0315
