date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2019-02-09,ADSK,2019-02-22,170.00,Call,0.04,0.36,0.2500,0.0266,0.0081,-0.0169,0.0186,0.0015
2019-02-09,ADSK,2019-02-22,170.00,Put,15.10,16.50,0.2703,-0.9734,0.0107,-0.0138,0.0199,-0.0167
2019-02-09,ADSK,2019-02-22,177.50,Call,0.00,0.04,0.2500,0.0024,0.0010,-0.0021,0.0023,0.0001
2019-02-09,ADSK,2019-02-22,177.50,Put,22.30,24.30,0.2703,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ADSK,2019-03-08,131.00,Call,24.30,25.50,0.5284,0.8860,0.0085,-0.0856,0.0824,0.0857
2019-02-09,ADSK,2019-03-08,131.00,Put,1.40,1.71,0.5540,-0.1235,0.0087,-0.0852,0.0889,-0.0148
2019-02-09,ADSK,2019-03-08,139.00,Call,17.80,18.85,0.5145,0.7934,0.0130,-0.1194,0.1220,0.0798
2019-02-09,ADSK,2019-03-08,139.00,Put,2.76,3.05,0.5272,-0.2113,0.0129,-0.1146,0.1218,-0.0250
2019-02-09,ADSK,2019-03-08,144.00,Call,14.20,14.95,0.4997,0.7201,0.0158,-0.1351,0.1438,0.0740
2019-02-09,ADSK,2019-03-08,144.00,Put,3.25,4.40,0.4881,-0.2767,0.0162,-0.1223,0.1415,-0.0323
2019-02-09,ADSK,2019-03-08,148.00,Call,11.65,12.20,0.4924,0.6513,0.0176,-0.1452,0.1581,0.0679
2019-02-09,ADSK,2019-03-08,148.00,Put,5.30,5.60,0.4996,-0.3508,0.0175,-0.1383,0.1607,-0.0405
2019-02-09,ADSK,2019-03-08,150.00,Call,10.40,10.90,0.4853,0.6151,0.0184,-0.1475,0.1633,0.0646
2019-02-09,ADSK,2019-03-08,150.00,Put,6.05,6.40,0.4953,-0.3870,0.0182,-0.1413,0.1623,-0.0445
2019-02-09,ADSK,2019-03-08,155.00,Call,7.65,8.15,0.4744,0.5186,0.0197,-0.1494,0.1703,0.0553
2019-02-09,ADSK,2019-03-08,155.00,Put,8.25,8.60,0.4809,-0.4824,0.0196,-0.1418,0.1703,-0.0543
2019-02-09,ADSK,2019-03-08,157.50,Call,6.35,6.95,0.4658,0.4685,0.0200,-0.1460,0.1699,0.0503
2019-02-09,ADSK,2019-03-08,157.50,Put,9.55,10.05,0.4796,-0.5308,0.0196,-0.1406,0.1702,-0.0590
2019-02-09,ADSK,2019-03-08,160.00,Call,5.50,5.80,0.4648,0.4200,0.0197,-0.1428,0.1670,0.0454
2019-02-09,ADSK,2019-03-08,160.00,Put,11.00,11.55,0.4775,-0.5786,0.0194,-0.1372,0.1683,-0.0634
2019-02-09,ADSK,2019-03-08,165.00,Call,3.65,4.05,0.4537,0.3246,0.0186,-0.1278,0.1537,0.0355
2019-02-09,ADSK,2019-03-08,165.00,Put,13.65,15.05,0.4593,-0.6758,0.0186,-0.1198,0.1518,-0.0705
2019-02-09,ADSK,2019-03-08,170.00,Call,2.44,2.89,0.4556,0.2454,0.0162,-0.1119,0.1345,0.0270
2019-02-09,ADSK,2019-03-08,170.00,Put,17.35,18.65,0.4494,-0.7622,0.0165,-0.0993,0.1349,-0.0746
2019-02-09,ADSK,2019-03-08,177.50,Call,1.15,1.40,0.4381,0.1407,0.0119,-0.0761,0.0954,0.0157
2019-02-09,ADSK,2019-03-08,177.50,Put,23.90,25.25,0.4750,-0.8425,0.0123,-0.0801,0.1044,-0.0758
2019-02-09,ADSK,2019-03-29,137.00,Call,20.35,21.90,0.4605,0.7912,0.0110,-0.0836,0.1623,0.1354
2019-02-09,ADSK,2019-03-29,137.00,Put,3.15,3.45,0.4577,-0.2080,0.0112,-0.0737,0.1646,-0.0431
2019-02-09,ADSK,2019-03-29,139.00,Call,18.85,19.85,0.4413,0.7731,0.0121,-0.0839,0.1703,0.1340
2019-02-09,ADSK,2019-03-29,139.00,Put,3.50,3.85,0.4473,-0.2300,0.0121,-0.0761,0.1704,-0.0475
2019-02-09,ADSK,2019-03-29,144.00,Call,14.85,16.05,0.4158,0.7099,0.0146,-0.0889,0.1934,0.1262
2019-02-09,ADSK,2019-03-29,144.00,Put,4.65,5.10,0.4268,-0.2947,0.0144,-0.0820,0.1943,-0.0600
2019-02-09,ADSK,2019-03-29,148.00,Call,12.65,13.40,0.4184,0.6450,0.0157,-0.0961,0.2104,0.1160
2019-02-09,ADSK,2019-03-29,148.00,Put,6.30,6.60,0.4288,-0.3584,0.0156,-0.0889,0.2121,-0.0722
2019-02-09,ADSK,2019-03-29,150.00,Call,11.50,12.10,0.4142,0.6124,0.0164,-0.0975,0.2164,0.1109
2019-02-09,ADSK,2019-03-29,150.00,Put,7.00,7.35,0.4223,-0.3903,0.0162,-0.0897,0.2181,-0.0779
2019-02-09,ADSK,2019-03-29,155.00,Call,8.35,9.25,0.3938,0.5261,0.0179,-0.0957,0.2250,0.0971
2019-02-09,ADSK,2019-03-29,155.00,Put,9.15,9.70,0.4129,-0.4749,0.0173,-0.0902,0.2249,-0.0927
2019-02-09,ADSK,2019-03-29,157.50,Call,7.35,8.05,0.3944,0.4819,0.0179,-0.0955,0.2252,0.0894
2019-02-09,ADSK,2019-03-29,157.50,Put,10.25,11.00,0.4046,-0.5191,0.0177,-0.0879,0.2249,-0.0997
2019-02-09,ADSK,2019-03-29,160.00,Call,6.45,7.00,0.3957,0.4391,0.0176,-0.0944,0.2228,0.0818
2019-02-09,ADSK,2019-03-29,160.00,Put,11.75,12.40,0.4027,-0.5624,0.0176,-0.0860,0.2225,-0.1063
2019-02-09,ADSK,2019-03-29,165.00,Call,4.65,5.10,0.3890,0.3541,0.0169,-0.0871,0.2102,0.0667
2019-02-09,ADSK,2019-03-29,165.00,Put,14.95,15.45,0.3951,-0.6477,0.0170,-0.0784,0.2109,-0.1173
2019-02-09,ADSK,2019-03-29,170.00,Call,3.20,3.80,0.3868,0.2782,0.0154,-0.0777,0.1896,0.0529
2019-02-09,ADSK,2019-03-29,170.00,Put,18.05,19.20,0.3827,-0.7310,0.0158,-0.0662,0.1911,-0.1235
2019-02-09,ADSK,2019-03-29,177.50,Call,1.65,2.36,0.3815,0.1821,0.0123,-0.0601,0.1494,0.0350
2019-02-09,ADSK,2019-03-29,177.50,Put,24.00,25.30,0.3755,-0.8316,0.0127,-0.0475,0.1412,-0.1220
2019-02-09,AEE,2019-02-15,60.00,Call,9.90,10.80,0.1790,1.0000,0.0000,-0.0042,0.0000,0.0115
2019-02-09,AEE,2019-02-15,60.00,Put,0.00,0.35,0.1929,0.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AEE,2019-02-15,65.00,Call,5.00,5.90,0.1790,0.9995,0.0010,-0.0048,0.0002,0.0124
2019-02-09,AEE,2019-02-15,65.00,Put,0.05,0.25,0.1929,-0.0011,0.0020,-0.0005,0.0004,0.0000
2019-02-09,AEE,2019-02-15,70.00,Call,0.90,1.05,0.1790,0.6188,0.2183,-0.0506,0.0372,0.0082
2019-02-09,AEE,2019-02-15,70.00,Put,0.40,0.65,0.1929,-0.3901,0.2054,-0.0501,0.0375,-0.0047
2019-02-09,AEE,2019-02-15,75.00,Call,0.00,0.40,0.1790,0.0065,0.0105,-0.0023,0.0018,0.0001
2019-02-09,AEE,2019-02-15,75.00,Put,4.20,5.10,0.1929,-1.0000,0.0041,0.0000,0.0002,0.0000
2019-02-09,AEE,2019-02-15,80.00,Call,0.00,0.40,0.1790,0.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AEE,2019-02-15,80.00,Put,8.80,10.60,0.1929,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AEE,2019-03-15,60.00,Call,10.00,11.00,0.2069,0.9974,0.0019,-0.0047,0.0020,0.0457
2019-02-09,AEE,2019-03-15,60.00,Put,0.00,1.00,0.1953,-0.0044,0.0030,-0.0008,0.0028,-0.0003
2019-02-09,AEE,2019-03-15,65.00,Call,5.30,6.20,0.2069,0.9211,0.0354,-0.0143,0.0324,0.0459
2019-02-09,AEE,2019-03-15,65.00,Put,0.15,0.25,0.1953,-0.0976,0.0409,-0.0100,0.0391,-0.0063
2019-02-09,AEE,2019-03-15,70.00,Call,1.45,1.70,0.1543,0.5831,0.1252,-0.0228,0.0830,0.0319
2019-02-09,AEE,2019-03-15,70.00,Put,1.15,1.45,0.1592,-0.4740,0.1167,-0.0174,0.0862,-0.0293
2019-02-09,AEE,2019-03-15,75.00,Call,0.05,0.15,0.2161,0.1783,0.0577,-0.0189,0.0565,0.0105
2019-02-09,AEE,2019-03-15,75.00,Put,4.70,5.80,0.2161,-0.8356,0.0535,-0.0123,0.0542,-0.0515
2019-02-09,AEE,2019-03-15,80.00,Call,0.00,0.15,0.2161,0.0273,0.0137,-0.0044,0.0149,0.0017
2019-02-09,AEE,2019-03-15,80.00,Put,9.40,10.80,0.2161,-0.9751,0.0126,0.0000,0.0139,-0.0608
2019-02-09,AEP,2019-02-15,67.50,Call,12.30,12.60,0.1177,1.0000,0.0000,-0.0047,0.0000,0.0129
2019-02-09,AEP,2019-02-15,67.50,Put,0.00,0.05,0.1361,0.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AEP,2019-02-15,72.50,Call,7.30,7.80,0.1177,1.0000,0.0000,-0.0051,0.0000,0.0139
2019-02-09,AEP,2019-02-15,72.50,Put,0.00,0.10,0.1361,0.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AEP,2019-02-15,75.00,Call,4.90,5.50,0.1177,1.0000,0.0001,-0.0053,0.0000,0.0144
2019-02-09,AEP,2019-02-15,75.00,Put,0.00,0.10,0.1361,-0.0003,0.0006,-0.0001,0.0001,0.0000
2019-02-09,AEP,2019-02-15,77.50,Call,2.45,2.70,0.1177,0.9774,0.0412,-0.0103,0.0060,0.0145
2019-02-09,AEP,2019-02-15,77.50,Put,0.05,0.15,0.1361,-0.0415,0.0589,-0.0093,0.0098,-0.0006
2019-02-09,AEP,2019-02-15,80.00,Call,0.50,0.60,0.1177,0.5213,0.3056,-0.0400,0.0441,0.0079
2019-02-09,AEP,2019-02-15,80.00,Put,0.50,0.65,0.1361,-0.4832,0.2676,-0.0408,0.0441,-0.0063
2019-02-09,AEP,2019-02-15,82.50,Call,0.00,0.10,0.1177,0.0332,0.0568,-0.0071,0.0082,0.0005
2019-02-09,AEP,2019-02-15,82.50,Put,2.40,2.65,0.1361,-0.9566,0.0809,-0.0076,0.0113,-0.0049
2019-02-09,AEP,2019-02-15,85.00,Call,0.00,0.05,0.1177,0.0001,0.0004,0.0000,0.0001,0.0000
2019-02-09,AEP,2019-02-15,85.00,Put,4.90,5.20,0.1361,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AEP,2019-02-15,87.50,Call,0.00,0.05,0.1177,0.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AEP,2019-02-15,87.50,Put,7.40,7.70,0.1361,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AEP,2019-02-15,90.00,Call,0.00,0.05,0.1177,0.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AEP,2019-02-15,90.00,Put,9.90,10.20,0.1361,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AEP,2019-03-15,67.50,Call,12.50,12.80,0.1766,0.9993,0.0006,-0.0049,0.0006,0.0644
2019-02-09,AEP,2019-03-15,67.50,Put,0.00,0.15,0.1766,-0.0007,0.0006,-0.0002,0.0006,-0.0001
2019-02-09,AEP,2019-03-15,72.50,Call,7.60,7.90,0.1766,0.9698,0.0156,-0.0092,0.0169,0.0669
2019-02-09,AEP,2019-03-15,72.50,Put,0.05,0.15,0.1766,-0.0302,0.0156,-0.0041,0.0169,-0.0024
2019-02-09,AEP,2019-03-15,75.00,Call,5.30,5.50,0.1705,0.9034,0.0405,-0.0150,0.0424,0.0641
2019-02-09,AEP,2019-03-15,75.00,Put,0.20,0.30,0.1823,-0.1115,0.0423,-0.0117,0.0487,-0.0081
2019-02-09,AEP,2019-03-15,77.50,Call,3.00,3.30,0.1438,0.7872,0.0816,-0.0190,0.0719,0.0573
2019-02-09,AEP,2019-03-15,77.50,Put,0.45,0.60,0.1547,-0.2305,0.0802,-0.0155,0.0763,-0.0160
2019-02-09,AEP,2019-03-15,80.00,Call,1.40,1.50,0.1357,0.5340,0.1182,-0.0220,0.0984,0.0395
2019-02-09,AEP,2019-03-15,80.00,Put,1.25,1.35,0.1410,-0.4734,0.1171,-0.0177,0.0983,-0.0299
2019-02-09,AEP,2019-03-15,82.50,Call,0.40,0.50,0.1277,0.2449,0.0994,-0.0156,0.0778,0.0183
2019-02-09,AEP,2019-03-15,82.50,Put,2.65,2.90,0.1277,-0.7750,0.1062,-0.0106,0.0750,-0.0359
2019-02-09,AEP,2019-03-15,85.00,Call,0.05,0.15,0.1277,0.0740,0.0443,-0.0067,0.0347,0.0056
2019-02-09,AEP,2019-03-15,85.00,Put,4.90,5.20,0.1277,-0.9660,0.0542,-0.0020,0.0220,-0.0104
2019-02-09,AEP,2019-03-15,90.00,Call,0.00,0.05,0.1277,0.0019,0.0019,-0.0003,0.0015,0.0001
2019-02-09,AEP,2019-03-15,90.00,Put,9.90,10.20,0.1277,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AES,2019-02-15,15.00,Call,2.15,2.25,0.1702,1.0000,0.0000,-0.0010,0.0000,0.0029
2019-02-09,AES,2019-02-15,15.00,Put,0.00,0.05,0.1702,0.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AES,2019-02-15,16.00,Call,1.15,1.30,0.1702,0.9992,0.0068,-0.0012,0.0001,0.0031
2019-02-09,AES,2019-02-15,16.00,Put,0.00,0.05,0.1702,-0.0008,0.0068,-0.0001,0.0001,0.0000
2019-02-09,AES,2019-02-15,17.00,Call,0.25,0.35,0.1702,0.7185,0.8322,-0.0106,0.0080,0.0023
2019-02-09,AES,2019-02-15,17.00,Put,0.05,0.15,0.1702,-0.2822,0.8385,-0.0095,0.0080,-0.0009
2019-02-09,AES,2019-02-15,18.00,Call,0.00,0.05,0.1702,0.0323,0.1782,-0.0021,0.0017,0.0001
2019-02-09,AES,2019-02-15,18.00,Put,0.75,0.90,0.1702,-0.9796,0.1944,-0.0011,0.0014,-0.0007
2019-02-09,AES,2019-02-15,19.00,Call,0.00,0.05,0.1702,0.0000,0.0002,0.0000,0.0000,0.0000
2019-02-09,AES,2019-02-15,19.00,Put,1.75,1.85,0.1702,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AES,2019-02-15,20.00,Call,0.00,0.05,0.1702,0.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AES,2019-02-15,20.00,Put,2.75,2.85,0.1702,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,AES,2019-03-15,15.00,Call,2.20,2.35,0.2338,0.9760,0.0453,-0.0020,0.0030,0.0139
2019-02-09,AES,2019-03-15,15.00,Put,0.00,0.10,0.2338,-0.0240,0.0453,-0.0010,0.0030,-0.0004
2019-02-09,AES,2019-03-15,16.00,Call,1.30,1.40,0.2338,0.8612,0.1776,-0.0049,0.0118,0.0129
2019-02-09,AES,2019-03-15,16.00,Put,0.10,0.20,0.2338,-0.1390,0.1790,-0.0038,0.0122,-0.0022
2019-02-09,AES,2019-03-15,17.00,Call,0.60,0.65,0.2290,0.5993,0.3168,-0.0074,0.0206,0.0093
2019-02-09,AES,2019-03-15,17.00,Put,0.35,0.45,0.2455,-0.4080,0.3006,-0.0068,0.0208,-0.0060
2019-02-09,AES,2019-03-15,18.00,Call,0.15,0.25,0.2216,0.2824,0.2862,-0.0060,0.0180,0.0045
2019-02-09,AES,2019-03-15,18.00,Put,0.90,1.05,0.2392,-0.7093,0.2798,-0.0056,0.0187,-0.0089
2019-02-09,AES,2019-03-15,19.00,Call,0.00,0.10,0.2216,0.0862,0.1332,-0.0028,0.0084,0.0014
2019-02-09,AES,2019-03-15,19.00,Put,1.75,1.90,0.2392,-0.9117,0.1516,-0.0023,0.0089,-0.0071
2019-02-09,AES,2019-03-15,20.00,Call,0.00,0.05,0.2216,0.0173,0.0363,-0.0007,0.0023,0.0003
2019-02-09,AES,2019-03-15,20.00,Put,2.75,2.85,0.2392,-0.9986,0.0261,0.0000,0.0004,0.0000
2019-02-09,AFL,2019-02-22,41.00,Call,6.85,7.80,0.1923,1.0000,0.0000,-0.0028,0.0000,0.0078
2019-02-09,AFL,2019-02-22,41.00,Put,0.00,0.10,0.2044,0.0000,0.0001,0.0000,0.0000,0.0000
2019-02-09,AFL,2019-02-22,43.50,Call,4.45,4.80,0.1923,0.9998,0.0006,-0.0031,0.0001,0.0083
2019-02-09,AFL,2019-02-22,43.50,Put,0.00,0.14,0.2044,-0.0070,0.0102,-0.0013,0.0018,-0.0001
2019-02-09,AFL,2019-02-22,45.00,Call,2.66,3.40,0.1923,0.9883,0.0223,-0.0057,0.0030,0.0086
2019-02-09,AFL,2019-02-22,45.00,Put,0.05,0.13,0.2044,-0.0537,0.0569,-0.0073,0.0102,-0.0010
2019-02-09,AFL,2019-02-22,46.50,Call,1.53,1.96,0.1591,0.9197,0.1288,-0.0132,0.0136,0.0088
2019-02-09,AFL,2019-02-22,46.50,Put,0.16,0.23,0.1877,-0.1959,0.1580,-0.0168,0.0267,-0.0034
2019-02-09,AFL,2019-02-22,47.00,Call,1.26,1.43,0.1747,0.8054,0.2083,-0.0226,0.0242,0.0085
2019-02-09,AFL,2019-02-22,47.00,Put,0.23,0.32,0.1731,-0.2715,0.2057,-0.0185,0.0314,-0.0046
2019-02-09,AFL,2019-02-22,48.00,Call,0.53,0.66,0.1520,0.5554,0.3295,-0.0258,0.0355,0.0071
2019-02-09,AFL,2019-02-22,48.00,Put,0.45,0.72,0.1494,-0.5101,0.2888,-0.0185,0.0374,-0.0080
2019-02-09,AFL,2019-02-22,49.00,Call,0.12,0.21,0.1376,0.2337,0.2620,-0.0164,0.0285,0.0036
2019-02-09,AFL,2019-02-22,49.00,Put,0.98,1.32,0.1142,-0.8396,0.2391,-0.0069,0.0239,-0.0105
2019-02-09,AFL,2019-02-22,50.00,Call,0.00,0.08,0.2100,0.1633,0.1296,-0.0185,0.0232,0.0028
2019-02-09,AFL,2019-02-22,50.00,Put,1.82,2.61,0.2100,-0.8455,0.1245,-0.0143,0.0224,-0.0113
2019-02-09,AFL,2019-02-22,51.50,Call,0.00,0.06,0.2191,0.0505,0.0506,-0.0078,0.0098,0.0009
2019-02-09,AFL,2019-02-22,51.50,Put,3.40,3.80,0.2191,-0.9548,0.0490,-0.0040,0.0095,-0.0110
2019-02-09,AFL,2019-02-22,52.50,Call,0.00,0.05,0.3781,0.1178,0.0561,-0.0256,0.0182,0.0021
2019-02-09,AFL,2019-02-22,52.50,Put,4.45,5.05,0.3781,-0.8856,0.0559,-0.0218,0.0179,-0.0123
2019-02-09,AFL,2019-02-22,55.00,Call,0.00,0.04,0.3781,0.0349,0.0217,-0.0099,0.0072,0.0006
2019-02-09,AFL,2019-02-22,55.00,Put,6.35,7.50,0.3781,-0.9683,0.0210,-0.0057,0.0069,-0.0118
2019-02-09,AFL,2019-03-08,41.00,Call,6.40,9.50,0.1733,1.0000,0.0000,-0.0028,0.0000,0.0077
2019-02-09,AFL,2019-03-08,41.00,Put,0.00,0.24,0.2105,-0.0031,0.0034,-0.0005,0.0013,-0.0001
2019-02-09,AFL,2019-03-08,43.50,Call,4.00,7.15,0.1733,0.9993,0.0019,-0.0032,0.0004,0.0083
2019-02-09,AFL,2019-03-08,43.50,Put,0.04,0.25,0.2105,-0.0428,0.0326,-0.0044,0.0121,-0.0016
2019-02-09,AFL,2019-03-08,45.00,Call,2.79,3.75,0.1733,0.9698,0.0490,-0.0076,0.0093,0.0107
2019-02-09,AFL,2019-03-08,45.00,Put,0.14,0.28,0.2105,-0.1279,0.0753,-0.0101,0.0285,-0.0045
2019-02-09,AFL,2019-03-08,46.50,Call,1.78,2.36,0.2201,0.7314,0.1347,-0.0228,0.0437,0.0196
2019-02-09,AFL,2019-03-08,46.50,Put,0.34,0.48,0.1882,-0.2637,0.1321,-0.0138,0.0439,-0.0089
2019-02-09,AFL,2019-03-08,47.00,Call,1.41,1.68,0.1798,0.6987,0.1769,-0.0202,0.0460,0.0191
2019-02-09,AFL,2019-03-08,47.00,Put,0.47,0.61,0.1823,-0.3309,0.1517,-0.0147,0.0486,-0.0109
2019-02-09,AFL,2019-03-08,48.00,Call,0.73,0.93,0.1554,0.5186,0.2110,-0.0177,0.0524,0.0168
2019-02-09,AFL,2019-03-08,48.00,Put,0.78,0.98,0.1652,-0.4953,0.1858,-0.0142,0.0529,-0.0153
2019-02-09,AFL,2019-03-08,49.00,Call,0.29,0.45,0.1432,0.3099,0.1887,-0.0132,0.0472,0.0111
2019-02-09,AFL,2019-03-08,49.00,Put,1.23,1.59,0.1498,-0.6931,0.1857,-0.0107,0.0463,-0.0185
2019-02-09,AFL,2019-03-08,50.00,Call,0.11,0.20,0.1437,0.1573,0.1266,-0.0087,0.0326,0.0058
2019-02-09,AFL,2019-03-08,50.00,Put,2.04,2.48,0.1694,-0.8144,0.1291,-0.0088,0.0367,-0.0189
2019-02-09,AFL,2019-03-08,51.50,Call,0.00,0.66,0.3256,0.2313,0.0705,-0.0242,0.0404,0.0081
2019-02-09,AFL,2019-03-08,51.50,Put,2.95,3.95,0.3256,-0.7747,0.0720,-0.0211,0.0410,-0.0218
2019-02-09,AFL,2019-03-08,53.00,Call,0.00,0.06,0.4805,0.2488,0.0499,-0.0370,0.0424,0.0085
2019-02-09,AFL,2019-03-08,53.00,Put,4.35,7.55,0.4805,-0.7546,0.0504,-0.0337,0.0420,-0.0235
2019-02-09,AFL,2019-03-08,55.00,Call,0.00,0.05,0.4805,0.1692,0.0397,-0.0293,0.0330,0.0058
2019-02-09,AFL,2019-03-08,55.00,Put,6.70,8.40,0.4805,-0.8353,0.0403,-0.0259,0.0325,-0.0238
2019-02-09,AFL,2019-03-29,41.50,Call,6.45,6.95,0.1903,0.9996,0.0010,-0.0031,0.0003,0.0081
2019-02-09,AFL,2019-03-29,41.50,Put,0.08,0.16,0.2062,-0.0235,0.0153,-0.0020,0.0097,-0.0016
2019-02-09,AFL,2019-03-29,43.50,Call,4.50,5.00,0.1903,0.9644,0.0419,-0.0077,0.0146,0.0222
2019-02-09,AFL,2019-03-29,43.50,Put,0.10,0.26,0.2062,-0.0867,0.0439,-0.0056,0.0288,-0.0053
2019-02-09,AFL,2019-03-29,45.00,Call,3.15,3.60,0.1903,0.8530,0.0878,-0.0127,0.0419,0.0407
2019-02-09,AFL,2019-03-29,45.00,Put,0.27,0.47,0.2062,-0.1816,0.0735,-0.0092,0.0466,-0.0109
2019-02-09,AFL,2019-03-29,46.50,Call,2.04,2.31,0.1787,0.7084,0.1141,-0.0137,0.0604,0.0418
2019-02-09,AFL,2019-03-29,46.50,Put,0.52,0.76,0.1842,-0.3016,0.1094,-0.0106,0.0610,-0.0174
2019-02-09,AFL,2019-03-29,47.00,Call,1.66,1.88,0.1667,0.6570,0.1284,-0.0133,0.0645,0.0398
2019-02-09,AFL,2019-03-29,47.00,Put,0.63,0.82,0.1702,-0.3506,0.1264,-0.0103,0.0655,-0.0198
2019-02-09,AFL,2019-03-29,48.00,Call,1.01,1.34,0.1622,0.5226,0.1406,-0.0133,0.0699,0.0323
2019-02-09,AFL,2019-03-29,48.00,Put,0.98,1.22,0.1608,-0.4849,0.1455,-0.0101,0.0698,-0.0257
2019-02-09,AFL,2019-03-29,49.00,Call,0.55,0.85,0.1555,0.3798,0.1402,-0.0119,0.0679,0.0238
2019-02-09,AFL,2019-03-29,49.00,Put,1.49,1.78,0.1544,-0.6341,0.1469,-0.0087,0.0666,-0.0301
2019-02-09,AFL,2019-03-29,50.00,Call,0.27,0.56,0.1488,0.2440,0.1206,-0.0092,0.0564,0.0154
2019-02-09,AFL,2019-03-29,50.00,Put,2.12,2.53,0.1488,-0.7769,0.1289,-0.0061,0.0532,-0.0302
2019-02-09,AFL,2019-03-29,51.50,Call,0.02,0.14,0.1472,0.1059,0.0708,-0.0052,0.0321,0.0066
2019-02-09,AFL,2019-03-29,51.50,Put,2.94,4.60,0.1472,-0.9265,0.0744,-0.0016,0.0260,-0.0210
2019-02-09,AFL,2019-03-29,53.00,Call,0.00,0.13,0.1422,0.0325,0.0291,-0.0020,0.0127,0.0020
2019-02-09,AFL,2019-03-29,53.00,Put,4.70,5.80,0.1422,-0.9924,0.0151,0.0000,0.0046,-0.0115
2019-02-09,AFL,2019-03-29,55.50,Call,0.00,0.06,0.1422,0.0032,0.0038,-0.0003,0.0017,0.0002
2019-02-09,AFL,2019-03-29,55.50,Put,7.20,7.90,0.1422,-1.0000,0.0000,0.0000,0.0000,-0.0105
2019-02-09,AGN,2019-02-22,110.00,Call,20.60,23.35,0.3948,0.9992,0.0004,-0.0091,0.0007,0.0149
2019-02-09,AGN,2019-02-22,110.00,Put,0.00,0.22,0.3701,-0.0062,0.0019,-0.0059,0.0045,-0.0003
2019-02-09,AGN,2019-02-22,120.00,Call,12.05,12.70,0.3948,0.9283,0.0178,-0.0733,0.0330,0.0200
2019-02-09,AGN,2019-02-22,120.00,Put,0.34,0.56,0.3701,-0.0971,0.0181,-0.0577,0.0440,-0.0048
2019-02-09,AGN,2019-02-22,123.00,Call,9.20,10.05,0.3739,0.8681,0.0283,-0.1007,0.0529,0.0213
2019-02-09,AGN,2019-02-22,123.00,Put,0.56,0.85,0.3403,-0.1505,0.0268,-0.0720,0.0622,-0.0073
2019-02-09,AGN,2019-02-22,127.00,Call,5.70,6.20,0.3028,0.7702,0.0480,-0.1106,0.0781,0.0248
2019-02-09,AGN,2019-02-22,127.00,Put,1.19,1.36,0.2967,-0.2662,0.0433,-0.0875,0.0859,-0.0126
2019-02-09,AGN,2019-02-22,129.00,Call,4.25,4.80,0.2994,0.6664,0.0550,-0.1224,0.0913,0.0239
2019-02-09,AGN,2019-02-22,129.00,Put,1.74,1.94,0.2860,-0.3574,0.0511,-0.0954,0.0952,-0.0167